date,forecast_sales,forecast_lower,forecast_upper,actual_sales,level,group_name
2015-03-31,67.42316247655305,67.42316247550987,67.423162477481,67.42291152286663,subcategory,Fasteners
2015-04-30,39.95103261940852,39.95103261843604,39.95103262039866,39.95126946528271,subcategory,Fasteners
2015-05-31,23.63447011086835,23.634470109840922,23.634470111808852,23.634681164354056,subcategory,Fasteners
2015-06-30,24.066533105352384,24.06653310440774,24.066533106326684,24.06633148130064,subcategory,Fasteners
2015-07-31,40.03527836628073,40.03527836529041,40.03527836722254,40.03546063973093,subcategory,Fasteners
2015-08-31,65.96438405263855,65.96438405162665,65.96438405361307,65.96404548469599,subcategory,Fasteners
2015-09-30,110.3702410259321,110.37024102494959,110.3702410269089,110.37027816894258,subcategory,Fasteners
2015-10-31,39.0210086611134,39.02100866019878,39.021008662076554,39.0214848039464,subcategory,Fasteners
2015-11-30,144.16081607528372,144.16081607434313,144.1608160762011,144.1607287574123,subcategory,Fasteners
2015-12-31,124.28219621303995,124.28219621212426,124.28219621404396,124.28213591690096,subcategory,Fasteners
2016-01-31,25.65329926881889,25.65329926781201,25.653299269770848,25.653919838651845,subcategory,Fasteners
2016-02-29,68.2995911025312,68.29959110150223,68.2995911034878,68.29943110724597,subcategory,Fasteners
2016-03-31,7.5947836996795814,7.59478369869768,7.594783700622955,7.594588973725486,subcategory,Fasteners
2016-04-30,89.06828106807401,89.06828106707137,89.06828106905361,89.06846729239894,subcategory,Fasteners
2016-05-31,31.14802481664097,31.148024815661756,31.14802481755656,31.14819316037238,subcategory,Fasteners
2016-06-30,33.71056169273553,33.710561691732536,33.71056169371297,33.71043227501715,subcategory,Fasteners
2016-07-31,50.7634074911368,50.76340749014127,50.76340749207329,50.76355279482124,subcategory,Fasteners
2016-08-31,55.63911989120115,55.639119890219,55.63911989217471,55.63874990519304,subcategory,Fasteners
2016-09-30,92.08862227639435,92.08862227542318,92.08862227745695,92.08871040312567,subcategory,Fasteners
2016-10-31,123.85561428134704,123.85561428034718,123.8556142823475,123.85605759575031,subcategory,Fasteners
2016-11-30,131.44783771613817,131.44783771511536,131.4478377171077,131.44771967291013,subcategory,Fasteners
2016-12-31,94.98249444288228,94.982494441962,94.98249444390187,94.98248236758796,subcategory,Fasteners
2017-01-31,35.119708920314025,35.119708919425285,35.11970892131138,35.12029412563626,subcategory,Fasteners
2017-02-28,60.63513603409202,60.63513603310667,60.63513603506615,60.63497762049812,subcategory,Fasteners
2017-03-31,38.88669408085915,38.88669407984642,38.88669408182474,38.88647441531707,subcategory,Fasteners
2017-04-30,84.34929775548244,84.34929775455143,84.34929775642144,84.34949470060758,subcategory,Fasteners
2017-05-31,39.92446503183324,39.92446503093137,39.92446503274786,39.92464219449928,subcategory,Fasteners
2017-06-30,41.83167776054984,41.831677759535665,41.831677761543084,41.83151825543827,subcategory,Fasteners
2017-07-31,58.46851234227219,58.46851234131264,58.468512343212126,58.4686637999183,subcategory,Fasteners
2017-08-31,70.4308683409567,70.43086833991829,70.43086834196016,70.43050294631627,subcategory,Fasteners
2017-09-30,110.00686098359148,110.00686098262197,110.006860984498,110.00692616592542,subcategory,Fasteners
2017-10-31,107.00638610641693,107.00638610548938,107.00638610742757,107.00683435051182,subcategory,Fasteners
2017-11-30,146.6412458293012,146.6412458282738,146.64124583022297,146.64113223162377,subcategory,Fasteners
2017-12-31,116.20673606413273,116.20673606323365,116.20673606511556,116.20670188320592,subcategory,Fasteners
2018-01-31,43.66875255728655,43.668752556283124,43.66875255833046,43.66934367650549,subcategory,Fasteners
2018-02-28,53.214259551345265,53.214259550404364,53.21425955232139,53.21410258379638,subcategory,Fasteners
2018-03-31,70.23845157747596,70.2384515764294,70.23845157844671,70.23820722822713,subcategory,Fasteners
2018-04-30,79.37616407365317,79.37616407255112,79.37616407470416,79.37637196127923,subcategory,Fasteners
2018-05-31,48.821469789035476,48.82146978806281,48.82146979007413,48.82165525511685,subcategory,Fasteners
2018-06-30,50.019573736761295,50.019573735769264,50.01957373776208,50.01938421620624,subcategory,Fasteners
2018-07-31,66.29572340159943,66.29572340066238,66.29572340252764,66.29588125062553,subcategory,Fasteners
2018-08-31,85.27865965021428,85.2786596491778,85.27865965122079,85.27829879367756,subcategory,Fasteners
2018-09-30,127.50510054581696,127.50510054479321,127.50510054681897,127.50514279258904,subcategory,Fasteners
2018-10-31,90.12242440592554,90.12242440502075,90.12242440690041,90.12287765684933,subcategory,Fasteners
2018-11-30,162.28342207179554,162.28342207075534,162.2834220727882,162.28331278301445,subcategory,Fasteners
2018-12-31,137.38109245884849,137.3810924579038,137.38109245984364,137.38103626298036,subcategory,Fasteners
2019-01-31,51.91587448478506,51.915874471423365,51.91587449535011,,subcategory,Fasteners
2019-02-28,46.0498987099138,46.049898664059405,46.04989875343424,,subcategory,Fasteners
2019-03-31,101.63128735780171,101.63128725689978,101.63128745626787,,subcategory,Fasteners
2019-04-30,74.15915760165706,74.15915743655559,74.15915776161263,,subcategory,Fasteners
2019-05-31,57.84259519099868,57.842594942893484,57.84259543170954,,subcategory,Fasteners
2019-06-30,58.27465828039172,58.274657950034445,58.27465860139338,,subcategory,Fasteners
2019-07-31,74.24340363047253,74.24340319464682,74.24340403683631,,subcategory,Fasteners
2019-08-31,100.17250940609891,100.17250886522197,100.172509913014,,subcategory,Fasteners
2019-09-30,144.57836646702555,144.57836583640594,144.57836705441207,,subcategory,Fasteners
2019-10-31,73.22913419306175,73.22913343812719,73.22913488183788,,subcategory,Fasteners
2019-11-30,178.3689416086782,178.3689407373671,178.36894241571085,,subcategory,Fasteners
2019-12-31,158.4903217479715,158.49032077818683,158.49032267079096,,subcategory,Fasteners
2014-01-31,30.2962636132047,30.29626361065094,30.29626361563952,30.301157259609823,subcategory,Labels
2014-02-28,29.977672389713604,29.977672387384,29.9776723923196,29.976792699450925,subcategory,Labels
2014-03-31,244.43856356840845,244.43856356602856,244.4385635710327,244.4367434234661,subcategory,Labels
2014-04-30,57.874777139758464,57.874777137196894,57.874777142313434,57.874357555878646,subcategory,Labels
2014-05-31,165.65557643958613,165.65557643692222,165.65557644228846,165.65209143428336,subcategory,Labels
2014-06-30,250.36541193317063,250.36541193058082,250.3654119358903,250.36708163659227,subcategory,Labels
2014-07-31,387.50735390680404,387.50735390412575,387.50735390952,387.5092211297143,subcategory,Labels
2014-08-31,167.34118653366596,167.3411865314022,167.34118653626626,167.34233013822717,subcategory,Labels
2014-09-30,339.3377281624121,339.33772815980797,339.33772816489244,339.3385085562469,subcategory,Labels
2014-10-31,354.09541864068905,354.09541863828514,354.09541864338655,354.0904983180386,subcategory,Labels
2014-11-30,340.4129830769925,340.4129830744548,340.4129830794904,340.4141418736687,subcategory,Labels
2014-12-31,329.32176317285524,329.32176317040904,329.3217631753774,329.3177078116885,subcategory,Labels
2015-01-31,22.677463140220368,22.677463137657146,22.677463143005056,22.68257227256231,subcategory,Labels
2015-02-28,45.89276093028553,45.892760927725895,45.89276093291483,45.89152854493523,subcategory,Labels
2015-03-31,365.0570778936419,365.05707789107913,365.0570778961666,365.0553499568268,subcategory,Labels
2015-04-30,57.89485010796105,57.894850105297465,57.89485011057447,57.89425765619279,subcategory,Labels
2015-05-31,166.9712524532898,166.9712524507282,166.971252455976,166.9678948029075,subcategory,Labels
2015-06-30,250.8692794105685,250.86927940791526,250.8692794132967,250.8709370000969,subcategory,Labels
2015-07-31,419.38104058512533,419.3810405826097,419.3810405876225,419.3829791697335,subcategory,Labels
2015-08-31,167.8324269944721,167.832426991744,167.8324269969022,167.83345975574431,subcategory,Labels
2015-09-30,375.1365327242375,375.1365327217142,375.13653272689635,375.1371258599304,subcategory,Labels
2015-10-31,535.2738592461656,535.2738592434869,535.2738592488423,535.2689857723467,subcategory,Labels
2015-11-30,193.8698990021881,193.86989899968447,193.8698990048572,193.8710135263683,subcategory,Labels
2015-12-31,403.56079103510797,403.56079103262414,403.560791037826,403.5567759355757,subcategory,Labels
2016-01-31,15.141200048279416,15.141200045766485,15.141200050754826,15.14651694154179,subcategory,Labels
2016-02-29,105.40050398422463,105.4005039814954,105.40050398647472,105.4002196143064,subcategory,Labels
2016-03-31,104.85931981427072,104.85931981163075,104.8593198169197,104.8572169098851,subcategory,Labels
2016-04-30,154.73609082976984,154.73609082698707,154.73609083230866,154.73591448003793,subcategory,Labels
2016-05-31,263.52759054995886,263.5275905474062,263.5275905525466,263.5237566075202,subcategory,Labels
2016-06-30,352.66957536147635,352.6695753587757,352.66957536389725,352.6711554391186,subcategory,Labels
2016-07-31,427.0091205103408,427.00912050774457,427.0091205130471,427.01072641968256,subcategory,Labels
2016-08-31,270.9726777561057,270.97267775367936,270.97267775864805,270.9739221658457,subcategory,Labels
2016-09-30,375.376367673106,375.37636767080915,375.37636767566664,375.3774182180053,subcategory,Labels
2016-10-31,87.362368954972,87.36236895241271,87.36236895752988,87.35726355884333,subcategory,Labels
2016-11-30,730.5416175417818,730.5416175390396,730.5416175442831,730.5427569025571,subcategory,Labels
2016-12-31,286.569963182324,286.5699631796437,286.56996318508254,286.5657331350945,subcategory,Labels
2017-01-31,140.11773346423985,140.11773346169863,140.11773346684413,140.12229621043818,subcategory,Labels
2017-02-28,117.9157490907186,117.91574908810162,117.91574909331783,117.91511357260978,subcategory,Labels
2017-03-31,225.77655638524234,225.77655638252324,225.7765563878519,225.7745392933301,subcategory,Labels
2017-04-30,158.264387125102,158.2643871225595,158.2643871278987,158.26403431395602,subcategory,Labels
2017-05-31,265.9603782361965,265.96037823369176,265.9603782390882,265.95666245480766,subcategory,Labels
2017-06-30,352.4177329701358,352.41773296754104,352.41773297263575,352.41930483190333,subcategory,Labels
2017-07-31,458.159725294087,458.15972529157324,458.1597252966354,458.16140963098815,subcategory,Labels
2017-08-31,269.8354566844066,269.83545668183706,269.8354566869611,269.8365989138559,subcategory,Labels
2017-09-30,407.5070611448577,407.50706114208845,407.5070611472811,407.507922133584,subcategory,Labels
2017-10-31,272.84846701577413,272.8484670131252,272.84846701853394,272.8433974184065,subcategory,Labels
2017-11-30,587.4592193759472,587.4592193733996,587.4592193786718,587.460314474114,subcategory,Labels
2017-12-31,358.4331257906368,358.4331257879349,358.43312579341574,358.42892676240604,subcategory,Labels
2018-01-31,132.45542947124068,132.45542946866507,132.45542947384268,132.46021517634654,subcategory,Labels
2018-02-28,132.13683857203856,132.13683856929183,132.13683857465355,132.13585094742595,subcategory,Labels
2018-03-31,346.5977301079885,346.59773010553624,346.5977301107111,346.5958020210453,subcategory,Labels
2018-04-30,160.03394402188877,160.0339440192613,160.0339440244528,160.03341649341775,subcategory,Labels
2018-05-31,267.8147436741677,267.81474367144307,267.81474367694784,267.81115072727306,subcategory,Labels
2018-06-30,352.5245794946828,352.5245794920986,352.5245794971357,352.5261412598118,subcategory,Labels
2018-07-31,489.66652180348535,489.6665218008364,489.66652180606786,489.668281091512,subcategory,Labels
2018-08-31,269.5003547834841,269.50035478090047,269.50035478602797,269.50139043958177,subcategory,Labels
2018-09-30,441.49689675294513,441.4968967503303,441.49689675558324,441.497569208532,subcategory,Labels
2018-10-31,456.25458759133943,456.2545875888003,456.2545875940009,456.2495593330366,subcategory,Labels
2018-11-30,442.57215239555586,442.5721523929561,442.5721523983091,442.5732032432226,subcategory,Labels
2018-12-31,431.48093287262566,431.48093287008857,431.4809328753026,431.4767695743765,subcategory,Labels
2019-01-31,124.83663321828223,124.83663316376159,124.83663327694686,,subcategory,Labels
2019-02-28,148.0519313518286,148.05193115544918,148.05193154758624,,subcategory,Labels
2019-03-31,467.21624873126103,467.2162482893862,467.2162491894041,,subcategory,Labels
2019-04-30,160.05402135059,160.05402060160492,160.05402209914777,,subcategory,Labels
2019-05-31,269.13042412402393,269.13042307467816,269.13042518147716,,subcategory,Labels
2019-06-30,353.02845149499524,353.02845007596125,353.0284529220623,,subcategory,Labels
2019-07-31,521.5402131027612,521.5402112702991,521.540214925402,,subcategory,Labels
2019-08-31,269.99159994586927,269.99159766865466,269.9916021940892,,subcategory,Labels
2019-09-30,477.29570608029553,477.29570327079716,477.29570877417495,,subcategory,Labels
2019-10-31,637.4330330197258,637.43302967807,637.4330362218474,,subcategory,Labels
2019-11-30,296.0290731979194,296.0290694193514,296.02907693452914,,subcategory,Labels
2019-12-31,505.7199656644347,505.7199614132042,505.71996995749623,,subcategory,Labels
2014-01-31,75.05931665466267,75.05931163844475,75.05932209391123,75.03733327221812,subcategory,Paper
2014-02-28,34.482740928735666,34.48273598945201,34.482745899816074,34.49789787516545,subcategory,Paper
2014-03-31,1194.1977234487688,1194.1977190481678,1194.1977285778694,1194.220618972839,subcategory,Paper
2014-04-30,460.3104579764455,460.31045275842644,460.31046267072367,460.30505079259945,subcategory,Paper
2014-05-31,953.1090740469596,953.1090694234189,953.1090788504267,953.0863345565888,subcategory,Paper
2014-06-30,982.1756868467808,982.1756816095664,982.175691886739,982.187002701428,subcategory,Paper
2014-07-31,492.67190886236483,492.6719037760498,492.67191356285747,492.69408118627,subcategory,Paper
2014-08-31,1275.9771976472855,1275.9771930943741,1275.9772027782526,1275.9684213171704,subcategory,Paper
2014-09-30,2022.8810193896622,2022.8810140839128,2022.8810242160052,2022.862546392966,subcategory,Paper
2014-10-31,579.6764092164278,579.6764046723677,579.6764140008053,579.6784745768225,subcategory,Paper
2014-11-30,2705.3717304359143,2705.3717253130794,2705.371735405752,2705.392325752148,subcategory,Paper
2014-12-31,2288.7394048947713,2288.7394003658387,2288.7394098197665,2288.735340055669,subcategory,Paper
2015-01-31,313.4648110772898,313.4648062261448,313.46481597016503,313.4431514627429,subcategory,Paper
2015-02-28,205.51840458651168,205.51839996822022,205.51840959209153,205.5343919113525,subcategory,Paper
2015-03-31,1939.384427084655,1939.3844219288117,1939.3844319890454,1939.407105960331,subcategory,Paper
2015-04-30,877.1955510566797,877.1955461071528,877.1955562626456,877.1897506343536,subcategory,Paper
2015-05-31,1232.3067761370573,1232.3067711496335,1232.3067808172666,1232.284358441873,subcategory,Paper
2015-06-30,1080.1122796571462,1080.112274836695,1080.11228498217,1080.124489713757,subcategory,Paper
2015-07-31,895.9408099866703,895.9408050113269,895.9408149613587,895.9628703136891,subcategory,Paper
2015-08-31,2051.356954891585,2051.356949988669,2051.356960026366,2051.347540921696,subcategory,Paper
2015-09-30,2196.2115726843595,2196.2115678481587,2196.2115774140143,2196.1936679696864,subcategory,Paper
2015-10-31,738.4916941915328,738.4916891581305,738.4916989592854,738.4946060773004,subcategory,Paper
2015-11-30,3320.9215952895192,3320.921590349413,3320.921599940384,3320.942072425126,subcategory,Paper
2015-12-31,2720.3633346353326,2720.3633295177815,2720.3633394368853,2720.3585682983385,subcategory,Paper
2016-01-31,548.8028547090676,548.8028500354493,548.8028600313214,548.7815542451558,subcategory,Paper
2016-02-29,1204.882475482297,1204.8824708939062,1204.882480130451,1204.8965506969173,subcategory,Paper
2016-03-31,1204.615678218952,1204.6156731759334,1204.6156830257676,1204.6395653297682,subcategory,Paper
2016-04-30,1096.6978186547453,1096.6978137480758,1096.6978236111813,1096.6938602800858,subcategory,Paper
2016-05-31,1867.2950101606496,1867.2950052730646,1867.2950150776148,1867.2723368453148,subcategory,Paper
2016-06-30,2284.5605357873496,2284.5605310838628,2284.5605408466595,2284.5707004114006,subcategory,Paper
2016-07-31,1204.5074741518167,1204.5074690993742,1204.5074785958304,1204.5303638940777,subcategory,Paper
2016-08-31,1210.517598398135,1210.5175932617738,1210.5176034205265,1210.5108012584874,subcategory,Paper
2016-09-30,3143.4999999629094,3143.499994941093,3143.5000048062147,3143.481090750455,subcategory,Paper
2016-10-31,1765.8332267695046,1765.833221659734,1765.8332314833406,1765.8342090314402,subcategory,Paper
2016-11-30,2971.550116426292,2971.5501115675556,2971.5501211935816,2971.5714936757736,subcategory,Paper
2016-12-31,2899.3737210053487,2899.373716294081,2899.373726023421,2899.371713321136,subcategory,Paper
2017-01-31,1323.3921186941254,1323.3921138444912,1323.3921235634434,1323.3704789577737,subcategory,Paper
2017-02-28,1361.0228144775087,1361.0228096067422,1361.0228192686488,1361.0377583489064,subcategory,Paper
2017-03-31,1942.5084299043513,1942.508425076983,1942.508434525224,1942.532151294563,subcategory,Paper
2017-04-30,1526.8029663897314,1526.8029616261817,1526.8029711716426,1526.7985921306808,subcategory,Paper
2017-05-31,2158.193649737672,2158.19364512592,2158.1936546253332,2158.1712492102206,subcategory,Paper
2017-06-30,2377.146008700326,2377.146003629238,2377.1460131555796,2377.1570727840813,subcategory,Paper
2017-07-31,1588.883277061993,1588.8832722930235,1588.8832818550427,1588.9061348632474,subcategory,Paper
2017-08-31,1988.9268751737277,1988.9268703786172,1988.926879910232,1988.9194015176536,subcategory,Paper
2017-09-30,3332.0799653275667,3332.0799604158233,3332.079970635291,3332.061580860516,subcategory,Paper
2017-10-31,1915.5828735951104,1915.5828684810567,1915.5828787108262,1915.584716182816,subcategory,Paper
2017-11-30,3582.2165809387416,3582.2165760414337,3582.216585337495,3582.2378984800603,subcategory,Paper
2017-12-31,3341.770614982617,3341.7706098194394,3341.770619967948,3341.7678937330284,subcategory,Paper
2018-01-31,1565.1202202691263,1565.1202155167061,1565.1202251304621,1565.0988702961797,subcategory,Paper
2018-02-28,1524.5463044352232,1524.5462998242963,1524.5463093279102,1524.5620957486085,subcategory,Paper
2018-03-31,2684.264231832734,2684.2642268735794,2684.264236721556,2684.287761663765,subcategory,Paper
2018-04-30,1950.3798188365458,1950.3798139842718,1950.3798235002787,1950.3750433117364,subcategory,Paper
2018-05-31,2443.181382466302,2443.1813774674333,2443.181387613949,2443.1592716148766,subcategory,Paper
2018-06-30,2472.2508385759725,2472.250833757048,2472.250843258244,2472.26278996818,subcategory,Paper
2018-07-31,1982.7499986747885,1982.7499939069912,1982.7500040894045,1982.7728136648236,subcategory,Paper
2018-08-31,2766.0582397518615,2766.058234729097,2766.0582446251024,2766.050098032128,subcategory,Paper
2018-09-30,3512.964918547436,3512.964913750653,3512.964922997178,3512.947073000012,subcategory,Paper
2018-10-31,2069.763246995773,2069.7632421329754,2069.7632517860934,2069.7659460719187,subcategory,Paper
2018-11-30,4195.461416994364,4195.461412038452,4195.461421867391,4195.482646749248,subcategory,Paper
2018-12-31,3778.832035189473,3778.8320302047796,3778.832040480437,3778.82860420661,subcategory,Paper
2019-01-31,1803.5603850303405,1803.5603458072167,1803.5604232878763,,subcategory,Paper
2019-02-28,1695.6166373272667,1695.6164994437352,1695.616776575542,,subcategory,Paper
2019-03-31,3429.4856046554023,3429.4852824319455,3429.485913788025,,subcategory,Paper
2019-04-30,2367.2995784714917,2367.2990528652094,2367.3000604694503,,subcategory,Paper
2019-05-31,2722.4137489026516,2722.4129441478735,2722.4144626076736,,subcategory,Paper
2019-06-30,2570.2221027611813,2570.2210101844885,2570.223105473681,,subcategory,Paper
2019-07-31,2386.0535077237637,2386.0521339470574,2386.0547937152105,,subcategory,Paper
2019-08-31,3541.4725272604574,3541.4708538776345,3541.474125216301,,subcategory,Paper
2019-09-30,3686.327588757909,3686.32551968866,3686.3295077596235,,subcategory,Paper
2019-10-31,2228.608168754701,2228.605688189334,2228.6105039211734,,subcategory,Paper
2019-11-30,4811.038070914568,4811.035190778654,4811.040716497631,,subcategory,Paper
2019-12-31,4210.479811361353,4210.476491585277,4210.482912353102,,subcategory,Paper
2014-01-31,1297.407206098297,1297.4027584421913,1297.4119483083823,1297.4123587368874,subcategory,Storage
2014-02-28,738.658932425752,738.6547014948246,738.6639737383966,738.7155211551562,subcategory,Storage
2014-03-31,3445.8222677252734,3445.817693213729,3445.826685634137,3445.768573002371,subcategory,Storage
2014-04-30,3109.408858574894,3109.4043145704645,3109.413059987356,3109.425377121633,subcategory,Storage
2014-05-31,2413.6520217350635,2413.6473939424104,2413.6564819192367,2413.615904909284,subcategory,Storage
2014-06-30,3670.981192444637,3670.976614175712,3670.9858723652164,3670.994352236289,subcategory,Storage
2014-07-31,1719.872978856761,1719.8685649611955,1719.8773397768266,1719.9435155953763,subcategory,Storage
2014-08-31,3934.9721139999006,3934.967733153594,3934.976581429919,3934.941916797316,subcategory,Storage
2014-09-30,7093.131354625642,7093.126738638264,7093.135751233566,7093.174519990742,subcategory,Storage
2014-10-31,3331.032141207089,3331.0273950066066,3331.036769160481,3330.941623726486,subcategory,Storage
2014-11-30,8527.383185696099,8527.37881415728,8527.387799285918,8527.391386151055,subcategory,Storage
2014-12-31,5912.970176615627,5912.965680471844,5912.974527024895,5913.000956427857,subcategory,Storage
2015-01-31,2114.049031141643,2114.044678134079,2114.0535290943394,2114.0533376033427,subcategory,Storage
2015-02-28,1503.8997152539464,1503.8955312895253,1503.903961271977,1503.9576465415907,subcategory,Storage
2015-03-31,5242.253507361817,5242.248979477622,5242.258014354703,5242.197923413638,subcategory,Storage
2015-04-30,3666.4851930869972,3666.4806092449357,3666.4894839043495,3666.501797703391,subcategory,Storage
2015-05-31,2187.5507800204728,2187.546033326467,2187.5553287312364,2187.5186844069985,subcategory,Storage
2015-06-30,4023.7365911417883,4023.7321827656356,4023.7410283504237,4023.749303390061,subcategory,Storage
2015-07-31,1281.2647378425481,1281.2602534778446,1281.2691279279259,1281.3377560477816,subcategory,Storage
2015-08-31,5319.112940568185,5319.108568359021,5319.117623702856,5319.081303102692,subcategory,Storage
2015-09-30,8828.025394725768,8828.020889020529,8828.029609166684,8828.067998246914,subcategory,Storage
2015-10-31,3647.2105243032643,3647.2059750588296,3647.2149377380683,3647.13309768674,subcategory,Storage
2015-11-30,9334.370374901588,9334.366068064131,9334.374541448251,9334.355142029126,subcategory,Storage
2015-12-31,4741.127473265173,4741.122821057692,4741.131897511084,4741.173016710158,subcategory,Storage
2016-01-31,2962.675254032207,2962.6707388762065,2962.679843134633,2962.679171468202,subcategory,Storage
2016-02-29,1578.5994865937105,1578.5949501099665,1578.60383590318,1578.6626404378494,subcategory,Storage
2016-03-31,2149.5020093366365,2149.497901000487,2149.506754124929,2149.4498094352302,subcategory,Storage
2016-04-30,4206.596475548957,4206.591600681656,4206.601218636065,4206.615753851788,subcategory,Storage
2016-05-31,5135.582181018764,5135.577932122982,5135.586552111778,5135.544015350363,subcategory,Storage
2016-06-30,5284.011009367872,5284.006595470274,5284.015331807488,5284.023416898356,subcategory,Storage
2016-07-31,4991.39892299341,4991.39411036875,4991.403561846175,4991.469821610716,subcategory,Storage
2016-08-31,3587.681513373324,3587.677134360819,3587.6859670138256,3587.654974536229,subcategory,Storage
2016-09-30,5898.243174981032,5898.238723778394,5898.247559343656,5898.288173950411,subcategory,Storage
2016-10-31,4944.566513022128,4944.562068831347,4944.571083533628,4944.486853985844,subcategory,Storage
2016-11-30,9142.965629372955,9142.961132077306,9142.970199534304,9142.9601522095,subcategory,Storage
2016-12-31,10573.525866972326,10573.521083907557,10573.530264079014,10573.562021305494,subcategory,Storage
2017-01-31,2827.7842496551775,2827.7797387111505,2827.788472325265,2827.7901340670287,subcategory,Storage
2017-02-28,2308.192074004572,2308.187647864166,2308.1962079466043,2308.250517995282,subcategory,Storage
2017-03-31,3959.385629327435,3959.380726898497,3959.389951837643,3959.335075510509,subcategory,Storage
2017-04-30,4834.560331509555,4834.555510730285,4834.5648465371005,4834.580499590375,subcategory,Storage
2017-05-31,4941.971454750164,4941.966653300789,4941.975721267876,4941.933577354097,subcategory,Storage
2017-06-30,5636.792230443221,5636.78805065061,5636.797050617402,5636.808286647314,subcategory,Storage
2017-07-31,4502.52528456761,4502.52094388078,4502.529931798981,4502.596057829233,subcategory,Storage
2017-08-31,4903.225012145018,4903.220382201927,4903.229495470375,4903.195750346582,subcategory,Storage
2017-09-30,7661.854821703428,7661.850119616923,7661.859460928527,7661.905791582301,subcategory,Storage
2017-10-31,5309.416957268628,5309.412751244108,5309.42139551706,5309.333528607548,subcategory,Storage
2017-11-30,10009.869796877552,10009.865198018868,10009.874526275762,10009.865442887549,subcategory,Storage
2017-12-31,9404.163513603098,9404.158810733876,9404.167632305462,9404.19806089234,subcategory,Storage
2018-01-31,3615.7845091431054,3615.7803273118893,3615.7889562194155,3615.793890773439,subcategory,Storage
2018-02-28,3057.2302192977268,3057.22570551939,3057.234816578562,3057.2902435313254,subcategory,Storage
2018-03-31,5764.608322406063,5764.603627018918,5764.612569931143,5764.55718452556,subcategory,Storage
2018-04-30,5428.402092807323,5428.39763434699,5428.406586572998,5428.420978165384,subcategory,Storage
2018-05-31,4732.859341499659,4732.854942629674,4732.863744583339,4732.825395114956,subcategory,Storage
2018-06-30,5990.394795946911,5990.390297665534,5990.399578254319,5990.410832081488,subcategory,Storage
2018-07-31,4039.4997422337415,4039.495399322231,4039.5045082386887,4039.5738847471903,subcategory,Storage
2018-08-31,6254.813902361865,6254.809445184697,6254.818208540534,6254.78617531496,subcategory,Storage
2018-09-30,9413.181231664505,9413.176621807048,9413.18574454254,9413.22576811849,subcategory,Storage
2018-10-31,5651.2946388975,5651.28992775847,5651.299356977386,5651.206761148086,subcategory,Storage
2018-11-30,10847.852879194936,10847.848386696853,10847.857335450324,10847.86351330903,subcategory,Storage
2018-12-31,8233.653972459571,8233.649166780002,8233.658173300148,8233.686972941417,subcategory,Storage
2019-01-31,4434.950513064572,4434.943778920872,4434.957711051374,,subcategory,Storage
2019-02-28,3824.9978168586513,3824.9786191592425,3825.0168450392002,,subcategory,Storage
2019-03-31,7563.563650085317,7563.52695039697,7563.60920169212,,subcategory,Storage
2019-04-30,5988.000536919905,5987.941410396473,5988.073665812224,,subcategory,Storage
2019-05-31,4509.277204780483,4509.186251385894,4509.385628068606,,subcategory,Storage
2019-06-30,6345.667287775679,6345.546036437992,6345.8088599331295,,subcategory,Storage
2019-07-31,3603.41379436508,3603.2637518288143,3603.593460155629,,subcategory,Storage
2019-08-31,7641.480356971015,7641.29649137482,7641.70170037501,,subcategory,Storage
2019-09-30,11150.606036452267,11150.376827154976,11150.864301367943,,subcategory,Storage
2019-10-31,5970.011498860675,5969.740308296053,5970.313736445493,,subcategory,Storage
2019-11-30,11657.22341040273,11656.896134796276,11657.570001241003,,subcategory,Storage
2019-12-31,7064.034305087806,7063.663410596979,7064.435876933363,,subcategory,Storage
2014-02-28,501.28133414129474,501.28133413620367,501.2813341464125,501.2955333308123,subcategory,Supplies
2014-03-31,1571.2370350281078,1571.237035022956,1571.2370350334922,1571.2224326955295,subcategory,Supplies
2014-04-30,1702.8663890655582,1702.8663890603957,1702.8663890709543,1702.881057732755,subcategory,Supplies
2014-05-31,309.2970516596394,309.297051653993,309.2970516647752,309.3046533328384,subcategory,Supplies
2014-06-30,-15.948508795889836,-15.948508801119953,-15.948508790509187,-15.956657125291656,subcategory,Supplies
2014-07-31,2305.869554924757,2305.8695549190325,2305.869554929994,2305.8656248097377,subcategory,Supplies
2014-08-31,-136.31112016737762,-136.31112017267824,-136.31112016215562,-136.3037787813442,subcategory,Supplies
2014-09-30,1232.0133515858402,1232.0133515804907,1232.01335159121,1231.9978336698914,subcategory,Supplies
2014-10-31,75.44227330062387,75.44227329543594,75.4422733057585,75.45822120977397,subcategory,Supplies
2014-11-30,311.0125928121596,311.01259280647537,311.012592817233,311.0130009682544,subcategory,Supplies
2014-12-31,905.781346634654,905.7813466295244,905.7813466396985,905.7804718164764,subcategory,Supplies
2015-01-31,1211.7725996433126,1211.7725996378952,1211.7725996488964,1211.7717484511031,subcategory,Supplies
2015-02-28,1798.6157147712897,1798.615714765803,1798.6157147767613,1798.632390700391,subcategory,Supplies
2015-03-31,-134.47432612640569,-134.47432613166959,-134.47432612106127,-134.4916474692763,subcategory,Supplies
2015-04-30,2529.244174652258,2529.2441746464892,2529.244174657589,2529.261456356708,subcategory,Supplies
2015-05-31,821.0325305871688,821.0325305815641,821.0325305923948,821.0398675785656,subcategory,Supplies
